59,1202063405,59,116.37772,39.83252,59,59,1202063707,59,116.37773,39.83254,59
48,1202063635,48,116.6056,39.90427,48,56,1202063937,56,116.63556,39.89702,56
44,1202063543,44,116.41086,39.92753,44,44,1202063845,44,116.41088,39.92758,44
50,1202063654,50,116.31353,39.89572,50,50,1202063800,50,116.31353,39.89572,50
43,1202063489,43,116.3608,39.92646,43,35,1202063789,35,116.36606,39.94675,35
41,1202063535,41,116.25729,39.91871,41,41,1202063835,41,116.25732,39.91873,41
36,1202063433,36,116.39712,39.97335,36,36,1202063733,36,116.39707,39.97334,36
43,1202063497,43,116.35964,39.93671,43,43,1202063799,43,116.35967,39.93672,43
27,1202063402,27,116.37683,39.98819,27,27,1202063702,27,116.37689,39.98808,27
36,1202063556,36,116.40204,39.94573,36,44,1202063856,44,116.40308,39.926,44
34,1202063669,34,116.34674,39.97328,34,35,1202063969,35,116.36692,39.96638,35
30,1202063666,30,116.50173,39.9974,30,30,1202063968,30,116.50173,39.9974,30
52,1202063445,52,116.40308,39.86721,52,52,1202063745,52,116.40311,39.86722,52
25,1202063679,25,116.25922,40.00064,25,25,1202063981,25,116.27987,40.00043,25
35,1202063509,35,116.37797,39.96153,35,35,1202063809,35,116.37817,39.96156,35
44,1202063436,44,116.41143,39.90873,44,44,1202064709,44,116.41158,39.90797,44
45,1202063437,45,116.47133,39.92586,45,45,1202063739,45,116.47178,39.9127,45
53,1202063412,53,116.45359,39.88928,53,53,1202063535,53,116.4534,39.88938,53
53,1202063535,53,116.4534,39.88938,53,53,1202063714,53,116.45343,39.88949,53
38,1202063489,38,116.51327,39.97224,38,38,1202063791,38,116.51328,39.97224,38
36,1202063509,36,116.43642,39.96421,36,37,1202063696,37,116.46202,39.96872,37
37,1202063696,37,116.46202,39.96872,37,29,1202063811,29,116.47062,39.97764,29
58,1202063647,58,116.32326,39.85771,58,58,1202063647,58,116.32326,39.85771,58
58,1202063647,58,116.32326,39.85771,58,58,1202063949,58,116.32325,39.85769,58
35,1202063581,35,116.37952,39.96803,35,35,1202063881,35,116.37987,39.96801,35
30,1202063492,30,116.50166,40.00662,30,30,1202063665,30,116.50166,40.00662,30
30,1202063665,30,116.50166,40.00662,30,30,1202063794,30,116.50166,40.00662,30
44,1202063466,44,116.4191,39.9143,44,44,1202063476,44,116.4191,39.9143,44
44,1202063476,44,116.4191,39.9143,44,44,1202063531,44,116.41917,39.91432,44
44,1202063531,44,116.41917,39.91432,44,44,1202063556,44,116.41918,39.91432,44
44,1202063556,44,116.41918,39.91432,44,44,1202063687,44,116.41919,39.91432,44
44,1202063687,44,116.41919,39.91432,44,44,1202063768,44,116.41919,39.91432,44
45,1202063537,45,116.47317,39.919,45,45,1202063837,45,116.47303,39.91903,45
43,1202063487,43,116.37516,39.91544,43,43,1202063789,43,116.37517,39.91541,43
38,1202063643,38,116.50687,39.93906,38,38,1202063643,38,116.50687,39.93906,38
38,1202063643,38,116.50687,39.93906,38,38,1202063943,38,116.50687,39.93906,38
53,1202063449,53,116.46232,39.88163,53,53,1202063458,53,116.46234,39.88166,53
53,1202063458,53,116.46234,39.88166,53,53,1202063750,53,116.46211,39.88159,53
36,1202063456,36,116.41809,39.93961,36,44,1202063646,44,116.42755,39.93528,44
44,1202063646,44,116.42755,39.93528,44,44,1202063646,44,116.42755,39.93528,44
44,1202063646,44,116.42755,39.93528,44,44,1202063758,44,116.42859,39.91553,44
43,1202063531,43,116.36984,39.93272,43,43,1202063831,43,116.36984,39.93272,43
35,1202063497,35,116.3651,39.96637,35,35,1202064115,35,116.36546,39.96639,35
53,1202063449,53,116.45597,39.88455,53,53,1202063749,53,116.45608,39.88469,53
46,1202063661,46,116.50751,39.93226,46,45,1202063961,45,116.49362,39.93437,45
12,1202063600,12,116.43496,40.07258,12,12,1202063900,12,116.43497,40.07257,12
58,1202063525,58,116.31427,39.85683,58,58,1202063825,58,116.31427,39.85683,58
44,1202063477,44,116.41196,39.90413,44,52,1202063777,52,116.42778,39.88119,52
19,1202063440,19,116.35644,40.01333,19,19,1202063742,19,116.3564,40.01335,19
45,1202063547,45,116.48748,39.90879,45,45,1202063569,45,116.48748,39.90879,45
45,1202063569,45,116.48748,39.90879,45,45,1202063849,45,116.47889,39.91433,45
26,1202063658,26,116.32216,39.9848,26,26,1202063960,26,116.29957,39.99117,26
51,1202063491,51,116.36808,39.88297,51,51,1202063792,51,116.38621,39.86987,51
52,1202063506,52,116.43886,39.89859,52,52,1202063806,52,116.43885,39.89857,52
36,1202063621,36,116.4146,39.95559,36,58,1202063921,58,116.31945,39.84888,58
52,1202063463,52,116.40402,39.87221,52,52,1202063763,52,116.40398,39.87229,52
