53,1202051160,53,116.48668,39.88153,53,53,1202051274,53,116.48668,39.88153,53
53,1202051274,53,116.48668,39.88153,53,53,1202051461,53,116.48668,39.88153,53
34,1202051158,34,116.31195,39.97347,34,34,1202051188,34,116.31281,39.97134,34
34,1202051188,34,116.31281,39.97134,34,34,1202051385,34,116.31941,39.96668,34
34,1202051385,34,116.31941,39.96668,34,34,1202051460,34,116.31834,39.96613,34
10,1202051131,10,116.34237,40.06275,10,18,1202051735,18,116.32244,40.03457,18
26,1202051192,26,116.30102,39.99653,26,25,1202051494,25,116.29433,39.98417,25
52,1202051263,52,116.41188,39.89787,52,52,1202051565,52,116.41241,39.89177,52
44,1202051164,44,116.41114,39.92753,44,44,1202051466,44,116.41092,39.92757,44
44,1202051193,44,116.41143,39.91841,44,44,1202051493,44,116.41093,39.93198,44
45,1202051249,45,116.45545,39.9338,45,53,1202051550,53,116.45503,39.89441,53
57,1202051317,57,116.2951,39.85671,57,57,1202051617,57,116.27758,39.86184,57
36,1202051190,36,116.41157,39.97307,36,28,1202051490,28,116.41091,39.99297,28
44,1202051352,44,116.39667,39.92231,44,43,1202051652,43,116.37111,39.92214,43
42,1202051391,42,116.31487,39.91952,42,42,1202051693,42,116.3149,39.91955,42
36,1202051215,36,116.41888,39.94802,36,36,1202051450,36,116.41895,39.95872,36
60,1202051236,60,116.43833,39.86314,60,52,1202051536,52,116.43724,39.86968,52
52,1202051374,52,116.44295,39.88348,52,52,1202051446,52,116.44298,39.88397,52
36,1202051134,36,116.39687,39.97355,36,36,1202051434,36,116.39685,39.97357,36
43,1202051117,43,116.35941,39.93673,43,43,1202051419,43,116.35942,39.93672,43
36,1202051381,36,116.41905,39.96821,36,36,1202051610,36,116.41184,39.96393,36
20,1202051103,20,116.40365,40.02979,20,19,1202051403,19,116.3737,40.01661,19
28,1202051118,28,116.4264,39.99307,28,28,1202051418,28,116.4177,39.99008,28
57,1202051225,57,116.28813,39.86549,57,57,1202051375,57,116.2879,39.86063,57
57,1202051375,57,116.2879,39.86063,57,57,1202051526,57,116.28777,39.85506,57
36,1202051369,36,116.41476,39.95798,36,36,1202051669,36,116.40164,39.95538,36
29,1202051296,29,116.45357,39.98382,29,29,1202051597,29,116.44791,39.98039,29
52,1202051146,52,116.40315,39.86725,52,52,1202051446,52,116.40323,39.86737,52
51,1202051193,51,116.3668,39.8685,51,51,1202051300,51,116.3668,39.8685,51
51,1202051300,51,116.3668,39.8685,51,51,1202051334,51,116.3668,39.8685,51
51,1202051334,51,116.3668,39.8685,51,51,1202051394,51,116.3668,39.8685,51
51,1202051394,51,116.3668,39.8685,51,51,1202053929,51,116.36694,39.86849,51
45,1202051299,45,116.47118,39.90716,45,45,1202051601,45,116.46584,39.9072,45
9,1202051158,9,116.29224,40.05008,9,18,1202051349,18,116.30113,40.04077,18
18,1202051349,18,116.30113,40.04077,18,18,1202051460,18,116.30403,40.0396,18
35,1202051209,35,116.37792,39.96158,35,35,1202051509,35,116.37791,39.96153,35
44,1202051107,44,116.4184,39.92295,44,44,1202051119,44,116.4186,39.92297,44
