27,1201992639,27,116.35635,39.98569,27,27,1201992773,27,116.37022,39.99216,27
27,1201992773,27,116.37022,39.99216,27,27,1201992941,27,116.36457,40.0055,27
29,1201992822,29,116.4666,40.00635,29,29,1201993422,29,116.4671,40.00611,29
50,1201992694,50,116.34569,39.8968,50,35,1201992994,35,116.36028,39.94542,35
41,1201992741,41,116.25748,39.91868,41,41,1201993041,41,116.25747,39.91869,41
36,1201992637,36,116.3965,39.97325,36,36,1201992937,36,116.39651,39.97343,36
43,1201992644,43,116.35949,39.93666,43,43,1201992946,43,116.35944,39.93668,43
27,1201992884,27,116.37664,39.98785,27,27,1201992884,27,116.37664,39.98785,27
27,1201992884,27,116.37664,39.98785,27,27,1201993184,27,116.37662,39.98792,27
20,1201992656,20,116.44439,40.02088,20,20,1201992956,20,116.44439,40.02087,20
59,1201992874,59,116.37427,39.84033,59,59,1201993174,59,116.37433,39.84009,59
30,1201992762,30,116.50184,39.9973,30,30,1201993064,30,116.50184,39.9973,30
52,1201992898,52,116.40292,39.86721,52,52,1201993198,52,116.40292,39.86721,52
30,1201992767,30,116.49992,40.00721,30,30,1201993069,30,116.49989,40.00719,30
35,1201992773,35,116.37774,39.96155,35,35,1201993014,35,116.37777,39.96152,35
21,1201992694,21,116.48916,40.01235,21,21,1201993000,21,116.48893,40.01233,21
47,1201992832,47,116.54253,39.9161,47,47,1201993134,47,116.54254,39.9161,47
53,1201992739,53,116.45375,39.88937,53,53,1201993041,53,116.45373,39.88938,53
38,1201992601,38,116.51319,39.97218,38,38,1201992601,38,116.51319,39.97218,38
38,1201992601,38,116.51319,39.97218,38,38,1201992903,38,116.51318,39.97213,38
58,1201992897,58,116.32054,39.85841,58,58,1201993199,58,116.32053,39.85844,58
35,1201992786,35,116.38041,39.96883,35,35,1201993086,35,116.38035,39.96884,35
47,1201992678,47,116.56946,39.90907,47,46,1201992805,46,116.52944,39.90834,46
46,1201992805,46,116.52944,39.90834,46,45,1201992946,45,116.48753,39.90686,45
30,1201992698,30,116.50167,40.00641,30,30,1201992870,30,116.50167,40.00641,30
30,1201992870,30,116.50167,40.00641,30,30,1201992999,30,116.50167,40.00641,30
45,1201992743,45,116.4732,39.91899,45,45,1201993043,45,116.47321,39.919,45
41,1201992878,41,116.2537,39.9096,41,41,1201993179,41,116.25373,39.90953,41
54,1201992683,54,116.50047,39.86639,54,54,1201992980,54,116.50046,39.86635,54
38,1201992831,38,116.50703,39.93909,38,38,1201993131,38,116.50702,39.93909,38
53,1201992668,53,116.46244,39.88145,53,53,1201992776,53,116.46243,39.88146,53
