59,1202074879,59,116.37773,39.83251,59,59,1202074879,59,116.37773,39.83251,59
59,1202074879,59,116.37773,39.83251,59,59,1202075181,59,116.37771,39.83252,59
44,1202075016,44,116.41076,39.92768,44,44,1202075318,44,116.41109,39.92758,44
50,1202074917,50,116.30751,39.89556,50,50,1202075517,50,116.30751,39.89556,50
28,1202074888,28,116.39719,39.99191,28,28,1202075488,28,116.39719,39.99197,28
41,1202074934,41,116.25725,39.91866,41,41,1202075234,41,116.25729,39.9187,41
36,1202074833,36,116.39694,39.97348,36,36,1202075133,36,116.39694,39.97346,36
43,1202074927,43,116.35933,39.93671,43,43,1202075832,43,116.35932,39.93672,43
37,1202074856,37,116.44545,39.93973,37,44,1202075440,44,116.40242,39.9321,44
50,1202075068,50,116.33478,39.87193,50,50,1202075368,50,116.33472,39.87189,50
30,1202074831,30,116.50174,39.99754,30,30,1202075133,30,116.50174,39.99754,30
52,1202074844,52,116.40321,39.86723,52,52,1202075144,52,116.40317,39.86724,52
38,1202074842,38,116.49452,39.97323,38,38,1202088602,38,116.49453,39.97238,38
30,1202074851,30,116.49999,40.00705,30,30,1202075153,30,116.49997,40.00709,30
53,1202074886,53,116.45364,39.88918,53,53,1202075489,53,116.45365,39.88926,53
38,1202074963,38,116.51325,39.9722,38,38,1202074963,38,116.51325,39.9722,38
38,1202074963,38,116.51325,39.9722,38,38,1202075265,38,116.51322,39.97221,38
15,1202074831,15,116.5863,40.07704,15,15,1202074916,15,116.5863,40.07704,15
15,1202074916,15,116.5863,40.07704,15,15,1202076128,15,116.58094,40.04855,15
58,1202074819,58,116.32047,39.85852,58,58,1202075120,58,116.32049,39.8585,58
35,1202074980,35,116.37929,39.96796,35,35,1202075280,35,116.37931,39.9676,35
30,1202074827,30,116.50167,40.00663,30,30,1202074956,30,116.50167,40.00663,30
30,1202074956,30,116.50167,40.00663,30,30,1202075129,30,116.50167,40.00663,30
45,1202074936,45,116.47312,39.91898,45,45,1202075236,45,116.47308,39.91898,45
62,1202074877,62,116.50042,39.86621,62,62,1202075177,62,116.50041,39.86621,62
38,1202075042,38,116.50682,39.93908,38,38,1202075342,38,116.50682,39.93908,38
53,1202074831,53,116.46274,39.8817,53,53,1202074922,53,116.46273,39.88172,53
53,1202074922,53,116.46273,39.88172,53,53,1202075002,53,116.4628,39.88168,53
53,1202075002,53,116.4628,39.88168,53,53,1202075203,53,116.46259,39.88168,53
28,1202074807,28,116.42843,39.98354,28,28,1202074979,28,116.4352,39.98496,28
28,1202074979,28,116.4352,39.98496,28,29,1202075109,29,116.44843,39.97951,29
43,1202074930,43,116.3699,39.93275,43,43,1202075230,43,116.3697,39.93274,43
44,1202074978,44,116.43415,39.9324,44,36,1202075280,36,116.423,39.9417,36
53,1202074848,53,116.45692,39.88483,53,53,1202075148,53,116.45665,39.88469,53
27,1202075079,27,116.37405,39.99322,27,27,1202075379,27,116.37383,39.99318,27
