53,1202002153,53,116.47174,39.89199,53,53,1202002455,53,116.45566,39.89319,53
36,1202002178,36,116.43873,39.9543,36,36,1202002480,36,116.4356,39.93979,36
54,1202001988,54,116.49653,39.89536,54,53,1202002290,53,116.48601,39.89943,53
44,1202001993,44,116.41096,39.92783,44,44,1202002597,44,116.41123,39.92781,44
42,1202001925,42,116.30374,39.90465,42,50,1202002225,50,116.30162,39.87865,50
45,1202002013,45,116.45863,39.9122,45,45,1202002126,45,116.4513,39.91388,45
45,1202002126,45,116.4513,39.91388,45,45,1202002428,45,116.45141,39.91795,45
28,1202002121,28,116.40069,39.9756,28,36,1202002421,36,116.41163,39.96787,36
44,1202001993,44,116.42182,39.91079,44,44,1202002293,44,116.42083,39.90738,44
41,1202002041,41,116.25753,39.91869,41,41,1202002341,41,116.25749,39.91868,41
36,1202001937,36,116.3969,39.97348,36,36,1202002237,36,116.39658,39.97353,36
50,1202002067,50,116.30729,39.89599,50,42,1202002206,42,116.30513,39.90477,42
42,1202002060,42,116.34645,39.93734,42,43,1202002362,43,116.34947,39.93136,43
51,1202002082,51,116.36239,39.8969,51,51,1202002238,51,116.36388,39.89803,51
27,1202002184,27,116.37661,39.9878,27,27,1202003084,27,116.37662,39.98783,27
59,1202002173,59,116.37437,39.84028,59,59,1202002173,59,116.37437,39.84028,59
59,1202002173,59,116.37437,39.84028,59,59,1202002473,59,116.37438,39.84012,59
30,1202002115,30,116.50181,39.99727,30,30,1202002417,30,116.50181,39.99727,30
30,1202002127,30,116.49995,40.00721,30,30,1202002429,30,116.49991,40.00725,30
34,1202002017,34,116.30213,39.95987,34,34,1202002150,34,116.30359,39.94448,34
34,1202002150,34,116.30359,39.94448,34,33,1202002319,33,116.27939,39.94527,33
29,1202001972,29,116.46038,39.98194,29,37,1202002273,37,116.45009,39.95891,37
35,1202002013,35,116.37789,39.96146,35,35,1202002913,35,116.37776,39.96147,35
46,1202002191,46,116.54248,39.91615,46,47,1202003097,47,116.54259,39.91612,47
