52,1202262608,52,116.43904,39.88338,52,52,1202262716,52,116.43285,39.86929,52
52,1202262716,52,116.43285,39.86929,52,52,1202263372,52,116.43398,39.88303,52
22,1202262737,22,116.52289,40.01721,22,30,1202263038,30,116.49718,39.99974,30
44,1202262895,44,116.39892,39.91148,44,44,1202263195,44,116.39892,39.91143,44
44,1202262682,44,116.41166,39.92735,44,44,1202262983,44,116.4116,39.92731,44
33,1202262816,33,116.2899,39.95179,33,33,1202263116,33,116.27587,39.95805,33
30,1202262620,30,116.50143,40.00668,30,30,1202262920,30,116.50143,40.00669,30
41,1202262708,41,116.25736,39.9187,41,41,1202263008,41,116.25732,39.91867,41
36,1202262622,36,116.39667,39.97351,36,36,1202262922,36,116.3966,39.97343,36
43,1202262833,43,116.35928,39.93679,43,43,1202263135,43,116.35932,39.93674,43
27,1202262884,27,116.3766,39.988,27,27,1202263184,27,116.37656,39.98776,27
29,1202262757,29,116.49059,40.00407,29,29,1202263057,29,116.49059,40.00407,29
44,1202262665,44,116.4076,39.91973,44,44,1202263257,44,116.40762,39.91972,44
48,1202262662,48,116.60792,39.91916,48,48,1202262751,48,116.60627,39.91956,48
48,1202262751,48,116.60627,39.91956,48,48,1202262963,48,116.59915,39.92509,48
52,1202262795,52,116.40204,39.86721,52,52,1202263095,52,116.40218,39.8673,52
34,1202262760,34,116.30355,39.94852,34,42,1202262893,42,116.30393,39.92581,42
42,1202262893,42,116.30393,39.92581,42,50,1202263194,50,116.31217,39.89555,50
37,1202262706,37,116.45063,39.95924,37,36,1202263008,36,116.43327,39.95964,36
35,1202262700,35,116.37823,39.96141,35,35,1202263000,35,116.37824,39.96144,35
27,1202262616,27,116.37203,39.98788,27,27,1202262849,27,116.38043,39.99638,27
27,1202262849,27,116.38043,39.99638,27,27,1202262940,27,116.38105,39.99657,27
44,1202262858,44,116.44462,39.90715,44,44,1202263159,44,116.41802,39.90322,44
38,1202262615,38,116.51324,39.97221,38,38,1202263219,38,116.51325,39.97222,38
42,1202262852,42,116.32256,39.92227,42,42,1202263111,42,116.31977,39.92378,42
50,1202262866,50,116.3231,39.88864,50,50,1202263166,50,116.34288,39.8748,50
4,1202262754,4,116.42893,40.10145,4,4,1202262901,4,116.42964,40.1011,4
35,1202262847,35,116.37976,39.9681,35,35,1202263447,35,116.37967,39.96801,35
51,1202262827,51,116.38382,39.88244,51,51,1202262989,51,116.39211,39.88503,51
45,1202262721,45,116.47322,39.91886,45,45,1202263021,45,116.47308,39.919,45
