59,1202065519,59,116.37777,39.83249,59,59,1202065821,59,116.37775,39.83258,59
44,1202065657,44,116.41096,39.92761,44,44,1202065959,44,116.41091,39.92761,44
34,1202065661,34,116.32824,39.96647,34,27,1202066251,27,116.36347,39.98397,27
41,1202065635,41,116.25735,39.91869,41,41,1202065935,41,116.25733,39.91872,41
36,1202065533,36,116.39695,39.97354,36,36,1202065833,36,116.39688,39.9735,36
43,1202065610,43,116.3596,39.93674,43,43,1202065912,43,116.3596,39.93675,43
27,1202065502,27,116.37673,39.98795,27,27,1202065802,27,116.37669,39.98799,27
59,1202065565,59,116.3687,39.83744,59,59,1202065865,59,116.37266,39.83535,59
50,1202065768,50,116.34444,39.8741,50,50,1202066068,50,116.34445,39.87413,50
30,1202065779,30,116.50173,39.9974,30,30,1202066080,30,116.50173,39.9974,30
52,1202065545,52,116.40312,39.86724,52,52,1202065845,52,116.40317,39.86716,52
21,1202065793,21,116.47544,40.01295,21,21,1202066094,21,116.47567,40.01284,21
35,1202065608,35,116.37795,39.96159,35,35,1202065908,35,116.37791,39.96149,35
36,1202065521,36,116.43337,39.95318,36,36,1202065555,36,116.43333,39.95362,36
36,1202065555,36,116.43333,39.95362,36,36,1202066114,36,116.43343,39.95357,36
37,1202065603,37,116.44974,39.95519,37,37,1202065905,37,116.46578,39.94861,37
45,1202065550,45,116.46497,39.91253,45,45,1202065852,45,116.46493,39.91238,45
53,1202065525,53,116.4535,39.88924,53,53,1202065827,53,116.45364,39.88919,53
38,1202065603,38,116.51325,39.97219,38,38,1202065905,38,116.51323,39.97221,38
29,1202065505,29,116.47164,39.99455,29,29,1202065621,29,116.46219,39.99588,29
29,1202065621,29,116.46219,39.99588,29,28,1202065807,28,116.4427,39.99428,28
58,1202065761,58,116.32047,39.85853,58,58,1202066062,58,116.32048,39.8585,58
35,1202065681,35,116.37956,39.96851,35,35,1202065681,35,116.37956,39.96851,35
35,1202065681,35,116.37956,39.96851,35,35,1202065981,35,116.38013,39.96874,35
30,1202065604,30,116.50166,40.00662,30,30,1202065777,30,116.50166,40.00662,30
30,1202065777,30,116.50166,40.00662,30,30,1202065906,30,116.50166,40.00662,30
44,1202065588,44,116.41916,39.91449,44,44,1202065643,44,116.41913,39.91449,44
44,1202065643,44,116.41913,39.91449,44,44,1202065739,44,116.41913,39.91449,44
44,1202065739,44,116.41913,39.91449,44,44,1202065888,44,116.41911,39.91449,44
45,1202065637,45,116.47308,39.91903,45,45,1202065937,45,116.47311,39.91898,45
43,1202065600,43,116.37514,39.91552,43,43,1202065902,43,116.37516,39.91547,43
62,1202065577,62,116.50039,39.86619,62,54,1202066176,54,116.50081,39.86627,54
38,1202065743,38,116.50698,39.93915,38,38,1202066043,38,116.50696,39.93914,38
53,1202065563,53,116.46234,39.88165,53,53,1202065642,53,116.46242,39.88168,53
53,1202065642,53,116.46242,39.88168,53,53,1202065843,53,116.46234,39.88159,53
45,1202065568,45,116.46614,39.90714,45,45,1202065758,45,116.45553,39.91971,45
45,1202065758,45,116.45553,39.91971,45,45,1202065869,45,116.45585,39.93188,45
43,1202065630,43,116.36991,39.93273,43,43,1202065930,43,116.36992,39.93277,43
44,1202065624,44,116.43917,39.92688,44,44,1202065926,44,116.43937,39.92726,44
53,1202065549,53,116.45688,39.88528,53,53,1202065849,53,116.45614,39.8844,53
27,1202065761,27,116.35884,39.99277,27,27,1202066061,27,116.35843,39.99268,27
12,1202065700,12,116.43501,40.07249,12,12,1202065999,12,116.43501,40.07248,12
58,1202065625,58,116.31426,39.85683,58,58,1202065925,58,116.31426,39.85683,58
60,1202065576,60,116.42388,39.85688,60,60,1202065876,60,116.42574,39.85955,60
19,1202065553,19,116.35648,40.01338,19,19,1202065855,19,116.35649,40.01334,19
44,1202065659,44,116.44477,39.92563,44,44,1202065680,44,116.44365,39.92564,44
44,1202065680,44,116.44365,39.92564,44,44,1202065680,44,116.44365,39.92564,44
44,1202065680,44,116.44365,39.92564,44,44,1202065960,44,116.44009,39.92207,44
34,1202065770,34,116.30028,39.97307,34,34,1202066072,34,116.30103,39.96957,34
44,1202065603,44,116.43712,39.9026,44,44,1202065905,44,116.43718,39.90255,44
52,1202065606,52,116.4388,39.8985,52,52,1202065906,52,116.4388,39.8985,52
36,1202065721,36,116.41461,39.9557,36,36,1202066021,36,116.41461,39.95568,36
52,1202065564,52,116.40406,39.87204,52,52,1202065864,52,116.40406,39.87204,52
50,1202065524,50,116.34743,39.87953,50,51,1202065676,51,116.35489,39.87663,51
51,1202065676,51,116.35489,39.87663,51,51,1202065676,51,116.35489,39.87663,51
51,1202065676,51,116.35489,39.87663,51,51,1202065765,51,116.36194,39.87697,51
51,1202065765,51,116.36194,39.87697,51,51,1202065826,51,116.36806,39.87577,51
59,1202065650,59,116.36745,39.85251,59,59,1202066007,59,116.36478,39.84083,59
