26,1202114784,26,116.3236,39.98815,26,26,1202114900,26,116.32356,39.9882,26
26,1202114900,26,116.32356,39.9882,26,26,1202115126,26,116.32359,39.9883,26
53,1202114798,53,116.45217,39.89817,53,53,1202115099,53,116.45217,39.89817,53
50,1202114935,50,116.30665,39.86857,50,50,1202114935,50,116.30665,39.86857,50
50,1202114935,50,116.30665,39.86857,50,50,1202114935,50,116.30665,39.86857,50
50,1202114935,50,116.30665,39.86857,50,50,1202115237,50,116.30582,39.87347,50
59,1202114733,59,116.39481,39.83556,59,59,1202114976,59,116.39436,39.85153,59
59,1202114976,59,116.39436,39.85153,59,59,1202114976,59,116.39436,39.85153,59
59,1202114976,59,116.39436,39.85153,59,59,1202115035,59,116.39561,39.85309,59
36,1202114801,36,116.43036,39.96752,36,36,1202114811,36,116.43037,39.96754,36
36,1202114811,36,116.43037,39.96754,36,36,1202115113,36,116.43056,39.96761,36
43,1202114814,43,116.36777,39.90923,43,43,1202114817,43,116.36773,39.90938,43
43,1202114817,43,116.36773,39.90938,43,43,1202114820,43,116.3677,39.90952,43
43,1202114820,43,116.3677,39.90952,43,43,1202114849,43,116.36768,39.90995,43
43,1202114849,43,116.36768,39.90995,43,43,1202114901,43,116.36758,39.91208,43
43,1202114901,43,116.36758,39.91208,43,43,1202114916,43,116.36752,39.91275,43
43,1202114916,43,116.36752,39.91275,43,43,1202114979,43,116.36743,39.9171,43
43,1202114979,43,116.36743,39.9171,43,43,1202114979,43,116.36743,39.9171,43
43,1202114979,43,116.36743,39.9171,43,43,1202114979,43,116.36743,39.9171,43
43,1202114979,43,116.36743,39.9171,43,43,1202114979,43,116.36743,39.9171,43
43,1202114979,43,116.36743,39.9171,43,43,1202115050,43,116.36738,39.92102,43
35,1202114774,35,116.39054,39.94746,35,36,1202114870,36,116.4007,39.9474,36
36,1202114870,36,116.4007,39.9474,36,44,1202115172,44,116.40736,39.9378,44
36,1202114728,36,116.42025,39.9484,36,36,1202115028,36,116.4052,39.94815,36
34,1202114787,34,116.31751,39.95444,34,34,1202115087,34,116.3448,39.95671,34
34,1202114728,34,116.34208,39.95683,34,35,1202115030,35,116.34995,39.94592,35
33,1202114814,33,116.25384,39.95508,33,33,1202115114,33,116.25383,39.95508,33
33,1202114786,33,116.25391,39.95503,33,33,1202115086,33,116.25392,39.95504,33
42,1202114926,42,116.33274,39.91385,42,42,1202115526,42,116.33274,39.91389,42
26,1202114821,26,116.34636,40.00634,26,18,1202115048,18,116.34527,40.01542,18
35,1202114767,35,116.37261,39.94964,35,43,1202115069,43,116.37363,39.93326,43
37,1202114757,37,116.46206,39.94281,37,37,1202114831,37,116.46564,39.94354,37
37,1202114831,37,116.46564,39.94354,37,37,1202115119,37,116.46654,39.9437,37
53,1202114781,53,116.45147,39.8719,53,53,1202115083,53,116.45153,39.87211,53
36,1202114730,36,116.39683,39.97332,36,36,1202115030,36,116.39684,39.97331,36
50,1202114768,50,116.30425,39.88302,50,50,1202114906,50,116.30513,39.8848,50
50,1202114906,50,116.30513,39.8848,50,50,1202115070,50,116.30524,39.89699,50
44,1202114756,44,116.43969,39.91709,44,44,1202115058,44,116.43498,39.91194,44
52,1202114998,52,116.40457,39.89133,52,52,1202115300,52,116.41413,39.88419,52
42,1202114840,42,116.3267,39.93563,42,42,1202114911,42,116.32666,39.9356,42
42,1202114911,42,116.32666,39.9356,42,42,1202115142,42,116.32668,39.93567,42
51,1202114711,51,116.35052,39.89075,51,51,1202115315,51,116.36158,39.88794,51
45,1202114908,45,116.45938,39.91661,45,45,1202114981,45,116.45578,39.91793,45
45,1202114981,45,116.45578,39.91793,45,45,1202114981,45,116.45578,39.91793,45
45,1202114981,45,116.45578,39.91793,45,45,1202115283,45,116.44636,39.92181,45
42,1202114709,42,116.32852,39.91775,42,42,1202114749,42,116.32851,39.9181,42
42,1202114749,42,116.32851,39.9181,42,42,1202114917,42,116.32849,39.91977,42
42,1202114917,42,116.32849,39.91977,42,42,1202114977,42,116.32855,39.9209,42
42,1202114977,42,116.32855,39.9209,42,42,1202114977,42,116.32855,39.9209,42
42,1202114977,42,116.32855,39.9209,42,42,1202115051,42,116.32843,39.92365,42
52,1202114960,52,116.41488,39.87464,52,52,1202114984,52,116.41485,39.87356,52
52,1202114984,52,116.41485,39.87356,52,52,1202115285,52,116.41852,39.88251,52
53,1202114905,53,116.4553,39.87454,53,53,1202115207,53,116.46159,39.87384,53
44,1202114776,44,116.44049,39.92187,44,44,1202115076,44,116.4442,39.91738,44
58,1202114802,58,116.34274,39.85964,58,58,1202115402,58,116.34267,39.85944,58
35,1202114927,35,116.36558,39.94802,35,35,1202114950,35,116.36578,39.947,35
35,1202114950,35,116.36578,39.947,35,43,1202115213,43,116.3667,39.93175,43
30,1202114706,30,116.49991,40.00757,30,30,1202115008,30,116.49993,40.00751,30
50,1202114809,50,116.30453,39.88345,50,42,1202115110,42,116.30419,39.91817,42
37,1202114888,37,116.45156,39.95422,37,45,1202115379,45,116.45543,39.92547,45
60,1202114854,60,116.43576,39.85039,60,60,1202114963,60,116.43576,39.85039,60
60,1202114963,60,116.43576,39.85039,60,60,1202115156,60,116.43576,39.85039,60
28,1202114805,28,116.40141,39.9984,28,36,1202115105,36,116.40129,39.97042,36
45,1202114966,45,116.4657,39.9122,45,45,1202115268,45,116.46577,39.91223,45
42,1202114819,42,116.33427,39.93675,42,42,1202114968,42,116.33886,39.93598,42
42,1202114968,42,116.33886,39.93598,42,42,1202115270,42,116.34591,39.93869,42
44,1202114927,44,116.44436,39.9216,44,44,1202115000,44,116.44469,39.92558,44
52,1202114823,52,116.43681,39.88307,52,53,1202114950,53,116.45267,39.88307,53
53,1202114950,53,116.45267,39.88307,53,53,1202115124,53,116.45486,39.88279,53
45,1202114724,45,116.4492,39.92901,45,45,1202115024,45,116.44554,39.92562,45
45,1202114745,45,116.49076,39.93011,45,46,1202114870,46,116.49576,39.92687,46
46,1202114870,46,116.49576,39.92687,46,45,1202115047,45,116.48997,39.92177,45
34,1202114741,34,116.31106,39.95239,34,34,1202114796,34,116.31104,39.9536,34
34,1202114796,34,116.31104,39.9536,34,34,1202115041,34,116.31691,39.95314,34
52,1202114902,52,116.4408,39.86789,52,52,1202115202,52,116.4408,39.86789,52
58,1202114931,58,116.33007,39.85696,58,58,1202115233,58,116.33011,39.85692,58
35,1202114877,35,116.37915,39.96801,35,35,1202115177,35,116.37918,39.96799,35
33,1202114809,33,116.25437,39.9548,33,33,1202114923,33,116.25447,39.95477,33
33,1202114923,33,116.25447,39.95477,33,33,1202115111,33,116.25441,39.95474,33
53,1202114720,53,116.48392,39.89196,53,53,1202114889,53,116.46703,39.89203,53
53,1202114889,53,116.46703,39.89203,53,53,1202115022,53,116.4569,39.89214,53
43,1202114786,43,116.36573,39.90725,43,43,1202114886,43,116.36786,39.90673,43
43,1202114886,43,116.36786,39.90673,43,43,1202114977,43,116.36771,39.90286,43
43,1202114977,43,116.36771,39.90286,43,43,1202114977,43,116.36771,39.90286,43
43,1202114977,43,116.36771,39.90286,43,43,1202115087,43,116.37032,39.90473,43
53,1202114833,53,116.4667,39.89098,53,53,1202115133,53,116.46667,39.89094,53
43,1202114886,43,116.37247,39.907,43,43,1202115188,43,116.3725,39.90697,43
44,1202114784,44,116.44482,39.91398,44,44,1202114952,44,116.4445,39.9201,44
44,1202114952,44,116.4445,39.9201,44,53,1202115252,53,116.45523,39.90108,53
49,1202114945,49,116.29607,39.8966,49,50,1202115549,50,116.30436,39.88354,50
44,1202114719,44,116.40828,39.90731,44,44,1202114828,44,116.40538,39.90782,44
44,1202114828,44,116.40538,39.90782,44,44,1202115021,44,116.40865,39.9077,44
59,1202114725,59,116.35297,39.83822,59,59,1202114870,59,116.35879,39.844,59
59,1202114870,59,116.35879,39.844,59,59,1202115025,59,116.3652,39.84843,59
43,1202114751,43,116.38987,39.93663,43,36,1202115355,36,116.39626,39.96199,36
50,1202114717,50,116.30117,39.88059,50,50,1202114992,50,116.30455,39.8857,50
50,1202114992,50,116.30455,39.8857,50,50,1202115019,50,116.30598,39.88612,50
43,1202114826,43,116.36982,39.93263,43,43,1202115126,43,116.36977,39.93262,43
55,1202114889,55,116.56763,39.90058,55,55,1202114962,55,116.56738,39.901,55
55,1202114962,55,116.56738,39.901,55,55,1202115191,55,116.57549,39.89224,55
26,1202114807,26,116.32492,39.97951,26,34,1202115171,34,116.31201,39.97481,34
53,1202114872,53,116.4562,39.88477,53,53,1202115172,53,116.4562,39.88477,53
37,1202114896,37,116.45106,39.95521,37,36,1202115196,36,116.42018,39.96813,36
44,1202114772,44,116.41196,39.90844,44,44,1202115072,44,116.40922,39.91438,44
43,1202114858,43,116.37345,39.92921,43,43,1202114921,43,116.37156,39.92629,43
43,1202114921,43,116.37156,39.92629,43,43,1202115160,43,116.37143,39.91506,43
28,1202114787,28,116.40687,39.98167,28,28,1202114897,28,116.41373,39.9819,28
28,1202114897,28,116.41373,39.9819,28,36,1202115048,36,116.4183,39.97431,36
19,1202114772,19,116.35647,40.01368,19,19,1202115074,19,116.35648,40.01367,19
35,1202114767,35,116.38221,39.95221,35,35,1202115069,35,116.38894,39.95784,35
27,1202114707,27,116.36402,39.99904,27,28,1202115193,28,116.41235,39.98708,28
33,1202114978,33,116.25443,39.95481,33,33,1202114978,33,116.25443,39.95481,33
33,1202114978,33,116.25443,39.95481,33,33,1202115280,33,116.25443,39.95481,33
52,1202114726,52,116.43844,39.8992,52,52,1202115026,52,116.43855,39.89905,52
53,1202114783,53,116.46971,39.89387,53,53,1202114965,53,116.46896,39.89206,53
53,1202114965,53,116.46896,39.89206,53,53,1202115267,53,116.45849,39.89214,53
43,1202114930,43,116.3739,39.90578,43,43,1202114972,43,116.37444,39.90579,43
43,1202114972,43,116.37444,39.90579,43,43,1202115274,43,116.3889,39.90614,43
10,1202114861,10,116.31764,40.07503,10,10,1202114984,10,116.31938,40.06994,10
10,1202114984,10,116.31938,40.06994,10,10,1202115163,10,116.31938,40.06994,10
41,1202114885,41,116.29802,39.9056,41,41,1202115005,41,116.29834,39.90598,41
27,1202114855,27,116.35193,39.97523,27,34,1202115155,34,116.34702,39.97069,34
49,1202114774,49,116.29165,39.87859,49,57,1202115393,57,116.28865,39.86501,57
41,1202114817,41,116.28963,39.93569,41,41,1202115032,41,116.28584,39.93559,41
44,1202114938,44,116.40733,39.90829,44,43,1202116002,43,116.3603,39.90806,43
61,1202114899,61,116.44934,39.85375,61,61,1202115199,61,116.44732,39.85368,61
51,1202114810,51,116.3575,39.88055,51,51,1202114987,51,116.35823,39.8769,51
51,1202114987,51,116.35823,39.8769,51,51,1202115112,51,116.36345,39.87706,51
53,1202114712,53,116.46964,39.88307,53,53,1202115315,53,116.47173,39.90047,53
49,1202114814,49,116.29182,39.88379,49,49,1202115114,49,116.29162,39.88314,49
45,1202114793,45,116.44773,39.91583,45,45,1202114868,45,116.44768,39.91255,45
45,1202114868,45,116.44768,39.91255,45,44,1202115094,44,116.44418,39.91699,44
52,1202114911,52,116.41583,39.87545,52,52,1202115211,52,116.41582,39.87545,52
51,1202114849,51,116.34787,39.87084,51,50,1202115151,50,116.34743,39.87932,50
51,1202114758,51,116.39374,39.89787,51,51,1202114857,51,116.39341,39.90026,51
51,1202114857,51,116.39341,39.90026,51,43,1202114909,43,116.39327,39.90443,43
43,1202114909,43,116.39327,39.90443,43,44,1202115060,44,116.40078,39.90644,44
28,1202114999,28,116.40744,39.99731,28,28,1202115274,28,116.41602,39.99332,28
60,1202114717,60,116.43252,39.85679,60,60,1202115018,60,116.43249,39.86304,60
43,1202114718,43,116.37565,39.91059,43,43,1202114731,43,116.37563,39.91128,43
43,1202114731,43,116.37563,39.91128,43,43,1202114829,43,116.37577,39.91786,43
43,1202114829,43,116.37577,39.91786,43,43,1202115000,43,116.3735,39.92878,43
37,1202114885,37,116.47079,39.9587,37,37,1202114902,37,116.4708,39.95876,37
37,1202114902,37,116.4708,39.95876,37,37,1202115204,37,116.47085,39.95876,37
45,1202114727,45,116.44915,39.93413,45,45,1202114976,45,116.45488,39.93226,45
45,1202114976,45,116.45488,39.93226,45,45,1202114976,45,116.45488,39.93226,45
