26,1202225181,26,116.31277,40.00857,26,26,1202225181,26,116.31277,40.00857,26
26,1202225181,26,116.31277,40.00857,26,26,1202225190,26,116.31257,40.01011,26
26,1202225190,26,116.31257,40.01011,26,18,1202225230,18,116.31074,40.01624,18
18,1202225230,18,116.31074,40.01624,18,18,1202225301,18,116.30789,40.02257,18
18,1202225301,18,116.30789,40.02257,18,18,1202225441,18,116.30904,40.03582,18
44,1202225166,44,116.4282,39.93042,44,36,1202225277,36,116.42775,39.94534,36
36,1202225277,36,116.42775,39.94534,36,37,1202225468,37,116.44614,39.958,37
62,1202225158,62,116.50137,39.86094,62,62,1202225459,62,116.49626,39.86285,62
43,1202225157,43,116.36679,39.93198,43,35,1202225459,35,116.366,39.94666,35
37,1202225160,37,116.47512,39.97242,37,29,1202225604,29,116.48213,39.98751,29
58,1202225179,58,116.34219,39.86567,58,58,1202225179,58,116.34219,39.86567,58
58,1202225179,58,116.34219,39.86567,58,59,1202225479,59,116.37447,39.85563,59
50,1202225280,50,116.31426,39.8952,50,42,1202225747,42,116.31522,39.9039,42
53,1202225179,53,116.44968,39.89524,53,53,1202225179,53,116.44968,39.89524,53
53,1202225179,53,116.44968,39.89524,53,53,1202225481,53,116.46703,39.89182,53
15,1202225145,15,116.58195,40.07889,15,15,1202225176,15,116.58219,40.07901,15
15,1202225176,15,116.58219,40.07901,15,15,1202225176,15,116.58219,40.07901,15
15,1202225176,15,116.58219,40.07901,15,15,1202225477,15,116.58219,40.07908,15
45,1202225237,45,116.4799,39.93269,45,45,1202225539,45,116.46694,39.93253,45
41,1202225211,41,116.2843,39.90589,41,41,1202225511,41,116.28021,39.90629,41
43,1202225391,43,116.35948,39.93677,43,43,1202225693,43,116.35953,39.93684,43
27,1202225387,27,116.37875,39.99401,27,27,1202225687,27,116.37855,39.994,27
43,1202225132,43,116.37578,39.91808,43,43,1202225404,43,116.36785,39.90908,43
52,1202225298,52,116.40216,39.86714,52,52,1202225598,52,116.40203,39.86714,52
36,1202225127,36,116.4217,39.94826,36,36,1202225148,36,116.42497,39.94819,36
36,1202225148,36,116.42497,39.94819,36,36,1202225266,36,116.443,39.95149,36
36,1202225266,36,116.443,39.95149,36,37,1202225429,37,116.45022,39.95022,37
45,1202225136,45,116.47532,39.92152,45,37,1202225594,37,116.48838,39.95267,37
35,1202225203,35,116.37825,39.96158,35,35,1202225503,35,116.37826,39.96161,35
45,1202225110,45,116.4638,39.90695,45,53,1202225410,53,116.4811,39.86918,53
42,1202225229,42,116.33805,39.92406,42,43,1202225529,43,116.35864,39.9225,43
45,1202225337,45,116.46919,39.93234,45,45,1202225639,45,116.4681,39.9123,45
53,1202225161,53,116.4538,39.88935,53,53,1202225463,53,116.45376,39.88938,53
38,1202225177,38,116.51327,39.9722,38,38,1202225177,38,116.51327,39.9722,38
38,1202225177,38,116.51327,39.9722,38,38,1202225479,38,116.51327,39.97223,38
45,1202225227,45,116.47042,39.92172,45,45,1202225234,45,116.46992,39.92174,45
45,1202225234,45,116.46992,39.92174,45,45,1202225528,45,116.46085,39.93208,45
41,1202225114,41,116.27924,39.92309,41,33,1202225414,33,116.26992,39.95355,33
11,1202225196,11,116.36123,40.05964,11,11,1202225309,11,116.35014,40.06075,11
11,1202225309,11,116.35014,40.06075,11,10,1202225498,10,116.32592,40.05612,10
35,1202225350,35,116.37987,39.96821,35,35,1202225650,35,116.37984,39.96824,35
50,1202225190,50,116.34223,39.89638,50,43,1202225492,43,116.3759,39.90579,43
45,1202225224,45,116.47308,39.91898,45,45,1202225524,45,116.47314,39.91908,45
43,1202225396,43,116.37516,39.91529,43,43,1202225698,43,116.37511,39.91528,43
30,1202225338,30,116.49872,39.97617,30,30,1202225638,30,116.49872,39.97616,30
29,1202225151,29,116.46291,39.98314,29,29,1202225191,29,116.46291,39.98312,29
29,1202225191,29,116.46291,39.98312,29,29,1202225453,29,116.46285,39.98315,29
51,1202225125,51,116.35723,39.89143,51,51,1202225427,51,116.36778,39.88791,51
52,1202225217,52,116.41261,39.89492,52,52,1202225517,52,116.40115,39.89946,52
44,1202225139,44,116.41148,39.90816,44,52,1202225441,52,116.41259,39.89206,52
53,1202225218,53,116.45615,39.88504,53,53,1202225518,53,116.45615,39.88504,53
34,1202225171,34,116.31798,39.97396,34,34,1202225471,34,116.31791,39.97406,34
58,1202225149,58,116.31427,39.85682,58,58,1202225448,58,116.31427,39.85682,58
59,1202225164,59,116.38527,39.85406,59,59,1202225464,59,116.38527,39.85402,59
28,1202225199,28,116.41083,40.00229,28,28,1202225803,28,116.41822,39.9971,28
46,1202225335,46,116.52162,39.91605,46,46,1202225381,46,116.52009,39.91392,46
46,1202225381,46,116.52009,39.91392,46,46,1202225431,46,116.52096,39.9086,46
51,1202225318,51,116.37864,39.88417,51,51,1202225620,51,116.37985,39.86879,51
