44,1202195766,44,116.43764,39.91151,44,44,1202195965,44,116.43484,39.91375,44
44,1202195965,44,116.43484,39.91375,44,44,1202196068,44,116.43484,39.91375,44
26,1202195789,26,116.32397,39.98843,26,26,1202195877,26,116.32395,39.98839,26
26,1202195877,26,116.32395,39.98839,26,26,1202195968,26,116.32389,39.98854,26
26,1202195968,26,116.32389,39.98854,26,26,1202196091,26,116.32395,39.98844,26
43,1202195750,43,116.38962,39.90404,43,51,1202196051,51,116.36431,39.89843,51
44,1202195936,44,116.4033,39.90668,44,44,1202195959,44,116.40254,39.90664,44
44,1202195959,44,116.40254,39.90664,44,51,1202196238,51,116.3895,39.90168,51
42,1202195950,42,116.32923,39.90638,42,43,1202196252,43,116.3606,39.9058,43
15,1202195710,15,116.56393,40.06435,15,15,1202195952,15,116.57357,40.06307,15
15,1202195952,15,116.57357,40.06307,15,15,1202196011,15,116.58083,40.06236,15
53,1202195770,53,116.45447,39.86953,53,53,1202195784,53,116.45445,39.86948,53
53,1202195784,53,116.45445,39.86948,53,53,1202195794,53,116.4545,39.86875,53
53,1202195794,53,116.4545,39.86875,53,53,1202195803,53,116.45447,39.86815,53
53,1202195803,53,116.45447,39.86815,53,53,1202195826,53,116.45458,39.86805,53
53,1202195826,53,116.45458,39.86805,53,53,1202195844,53,116.45432,39.86648,53
53,1202195844,53,116.45432,39.86648,53,61,1202195852,61,116.45367,39.86565,61
61,1202195852,61,116.45367,39.86565,61,61,1202195898,61,116.44882,39.86193,61
61,1202195898,61,116.44882,39.86193,61,61,1202195922,61,116.44747,39.86102,61
61,1202195922,61,116.44747,39.86102,61,61,1202195925,61,116.44713,39.86102,61
61,1202195925,61,116.44713,39.86102,61,61,1202195928,61,116.44688,39.8612,61
61,1202195928,61,116.44688,39.8612,61,61,1202195931,61,116.44683,39.86147,61
61,1202195931,61,116.44683,39.86147,61,61,1202195940,61,116.44772,39.86175,61
61,1202195940,61,116.44772,39.86175,61,61,1202196051,61,116.46573,39.84703,61
53,1202195744,53,116.45137,39.87272,53,53,1202196046,53,116.45132,39.8727,53
41,1202195722,41,116.29389,39.91657,41,41,1202196022,41,116.29387,39.91656,41
35,1202195781,35,116.36748,39.96966,35,35,1202196081,35,116.35947,39.97058,35
