37,1202197881,37,116.46794,39.94389,37,29,1202198481,29,116.44923,39.9797,29
45,1202197878,45,116.45263,39.93226,45,37,1202198076,37,116.45593,39.94559,37
37,1202198076,37,116.45593,39.94559,37,37,1202198179,37,116.45512,39.95206,37
26,1202197869,26,116.32395,39.98846,26,26,1202197919,26,116.32394,39.98843,26
26,1202197919,26,116.32394,39.98843,26,26,1202197919,26,116.32394,39.98843,26
26,1202197919,26,116.32394,39.98843,26,26,1202198070,26,116.32403,39.98842,26
26,1202198070,26,116.32403,39.98842,26,26,1202198080,26,116.32401,39.98841,26
26,1202198080,26,116.32401,39.98841,26,26,1202198203,26,116.32407,39.98838,26
34,1202197861,34,116.32919,39.94527,34,34,1202198163,34,116.34616,39.93876,34
45,1202197898,45,116.44668,39.92178,45,44,1202198501,44,116.40595,39.92306,44
18,1202197909,18,116.34569,40.02103,18,18,1202197962,18,116.3468,40.02051,18
18,1202197962,18,116.3468,40.02051,18,27,1202198071,27,116.35749,40.00851,27
27,1202198071,27,116.35749,40.00851,27,27,1202198211,27,116.37115,39.98901,27
52,1202198049,52,116.41433,39.87185,52,52,1202198071,52,116.41515,39.87199,52
52,1202198071,52,116.41515,39.87199,52,52,1202198351,52,116.41285,39.8873,52
15,1202197822,15,116.58089,40.07287,15,15,1202198064,15,116.58017,40.07528,15
15,1202198064,15,116.58017,40.07528,15,15,1202198124,15,116.58046,40.07578,15
60,1202197833,60,116.43892,39.86455,60,60,1202197836,60,116.43878,39.86463,60
60,1202197836,60,116.43878,39.86463,60,60,1202197881,60,116.4342,39.86458,60
60,1202197881,60,116.4342,39.86458,60,60,1202197884,60,116.4342,39.86458,60
60,1202197884,60,116.4342,39.86458,60,60,1202198073,60,116.4342,39.86458,60
60,1202198073,60,116.4342,39.86458,60,60,1202198104,60,116.43278,39.86453,60
53,1202197857,53,116.45124,39.87232,53,53,1202198159,53,116.45126,39.87219,53
41,1202197822,41,116.29242,39.91622,41,42,1202198122,42,116.31404,39.90981,42
44,1202198096,44,116.44441,39.90806,44,45,1202198369,45,116.45491,39.91221,45
35,1202197817,35,116.35466,39.94378,35,43,1202198119,43,116.34983,39.92825,43
42,1202198088,42,116.33231,39.91429,42,42,1202198388,42,116.33265,39.91391,42
44,1202197960,44,116.43811,39.93245,44,44,1202198094,44,116.42899,39.93223,44
44,1202198094,44,116.42899,39.93223,44,44,1202198262,44,116.42263,39.93238,44
41,1202197817,41,116.2823,39.91917,41,41,1202198117,41,116.28224,39.9192,41
